item_id,order_id,product_id,quantity,unit_price,discount_percent
I02087,O00911,P0178,1,198.09,0
I02088,O00433,P0175,2,891.66,10
I02089,O00771,P0198,4,524.3,0
I02090,O00255,P0106,2,200.88,10
I02091,O00267,P0084,1,275.35,0
I02092,O00051,P0007,5,502.06,0
I02093,O00306,P0136,3,233.19,0
I02094,O00943,P0097,3,258.34,15
I02095,O00883,P0143,4,705.53,0
I02096,O00335,P0112,1,788.47,0
I02097,O00323,P0109,4,526.88,0
I02098,O00551,P0008,3,340.53,0
I02099,O00197,P0130,1,143.35,0
I02100,O00878,P0095,4,407.98,20
I02101,O00134,P0163,4,465.3,0
I02102,O00056,P0028,3,797.11,0
I02103,O00235,P0014,-4,681.65,0
I02104,O00122,P0045,2,642.59,20
I02105,O00463,P0110,4,255.58,5
I02106,O00319,P0103,3,987.84,5
I02107,O00029,P0027,3,827.9,0
I02108,O00095,P0096,5,226.37,0
I02109,O00547,P0133,1,529.99,10
I02110,O00016,P0028,5,994.64,5
I02111,O00729,P0127,2,50.67,0
I02112,O00178,P0148,3,579.62,20
I02113,O00919,P0004,3,161.76,15
I02114,O00419,P0068,4,379.85,15
I02115,O00114,P0043,5,569.33,15
I02116,O00778,P0123,4,371.96,10
I02117,O00748,P0099,5,356.59,10
I02118,O00359,P0163,3,691.19,0
I02119,O00318,P0033,5,442.44,0
I02120,O00516,P0084,3,363.73,0
I02121,O00049,P0009,4,63.87,15
I02122,O00377,P0074,3,458.24,20
I02123,O00202,P0020,2,212.05,15
I02124,O00459,P0074,5,465.29,15
I02125,O00504,P0175,1,697.76,20
I02126,O00408,P0196,3,469.67,15
I02127,O00761,P0043,1,540.43,20
I02128,O00569,P0138,2,348.58,5
I02129,O00363,P0183,-5,606.12,20
I02130,O00069,P0156,2,802.77,0
I02131,O00337,P0183,1,806.86,20
I02132,O00236,P0084,5,370.67,0
I02133,O00640,P0059,2,844.07,0
I02134,O00037,P0180,1,134.71,15
I02135,O00894,P0102,5,449.98,0
I02136,O00863,P0109,2,377.1,0
I02137,O00939,P0172,3,588.25,0
I02138,O00846,P0137,5,886.58,15
I02139,O00068,P0122,2,642.53,20
I02140,O00566,P0028,-3,607.73,10
I02141,O00127,P0038,5,24.34,0
I02142,O00896,P0138,5,298.22,5
I02143,O00601,P0136,2,382.55,20
I02144,O00708,P0154,3,599.9,15
I02145,O00137,P0123,4,470.26,0
I02146,O00386,P0060,1,957.28,10
I02147,O00554,P0192,3,367.99,0
I02148,O00927,P0053,2,953.42,0
I02149,O00534,P0061,1,450.93,0
I02150,O00662,P0169,1,258.49,20
I02151,O00161,P0146,2,654.04,10
I02152,O00947,P0013,5,607.98,0
I02153,O00150,P0032,1,140.12,0
I02154,O00180,P0001,-5,664.79,5
I02155,O00389,P0030,1,712.01,15
I02156,O00612,P0172,4,813.13,0
I02157,O00012,P0141,3,613.65,5
I02158,O00816,P0024,2,930.21,0
I02159,O00951,P0082,1,556.72,20
I02160,O00049,P0124,5,577.93,0
I02161,O00323,P0080,5,683.76,15
I02162,O00810,P0026,2,1020.32,0
I02163,O00469,P0193,2,282.13,20
I02164,O00836,P0072,5,399.37,20
I02165,O00077,P0085,-1,452.48,15
I02166,O00400,P0109,1,293.7,15
I02167,O00403,P0095,1,370.12,15
I02168,O00861,P0058,1,1106.12,10
I02169,O00332,P0026,5,734.21,10
I02170,O00481,P0011,1,468.67,10
I02171,O00779,P0050,5,517.17,10
I02172,O00145,P0097,5,224.94,5
I02173,O00164,P0100,1,634.89,10
I02174,O00444,P0143,5,517.21,10
I02175,O00699,P0170,5,462.48,0
I02176,O00380,P0152,3,658.07,0
I02177,O00584,P0117,1,844.65,0
I02178,O00130,P0006,2,671.22,15
I02179,O00783,P0092,5,600.13,20
I02180,O00894,P0048,3,44.06,10
I02181,O00876,P0002,5,169.56,0
I02182,O00964,P0019,3,402.04,0
I02183,O00995,P0031,4,122.99,0
I02184,O00688,P0192,3,438.39,0
I02185,O00803,P0020,5,210.18,0
I02186,O00624,P0183,2,837.13,0
I02187,O00167,P0037,4,43.4,10
I02188,O00077,P0116,3,651.54,0
I02189,O00273,P0034,5,820.82,0
I02190,O00382,P0125,1,324.53,20
I02191,O00518,P0033,-5,291.15,20
I02192,O00891,P0094,1,340.4,0
I02193,O00961,P0188,4,271.79,15
I02194,O00921,P0088,1,592.2,0
I02195,O00848,P0035,4,383.55,10
I02196,O00167,P0144,3,547.76,0
I02197,O00498,P0134,5,50.56,15
I02198,O00269,P0184,1,664.41,5
I02199,O00075,P0100,5,808.26,20
I02200,O00791,P0096,-1,127.88,0
I02201,O00966,P0144,1,598.76,10
I02202,O00381,P0001,4,918.71,0
I02203,O00836,P0169,2,265.47,15
I02204,O00902,P0012,2,700.09,20
I02205,O00813,P0113,5,115.75,0
I02206,O00034,P0119,4,362.96,15
I02207,O00016,P0002,3,240.12,20
I02208,O00670,P0023,5,802.12,10
I02209,O00729,P0084,2,366.65,0
I02210,O00817,P0146,4,688.56,10
I02211,O00219,P0106,5,231.73,5
I02212,O00785,P0030,1,936.62,20
I02213,O00739,P0132,4,216.78,0
I02214,O00831,P0138,1,191.74,0
I02215,O00047,P0040,5,356.06,5
I02216,O00228,P0176,4,209.81,0
I02217,O00995,P0187,3,507.01,20
I02218,O00248,P0087,2,513.46,0
I02219,O00416,P0070,4,539.56,5
I02220,O00459,P0050,2,879.03,0
I02221,O00913,P0077,5,72.06,0
I02222,O00991,P0046,2,439.6,20
I02223,O00930,P0162,3,618.14,0
I02224,O00554,P0013,1,450.45,5
I02225,O00950,P0071,4,116.32,10
I02226,O00344,P0091,4,112.53,10
I02227,O00188,P0187,5,335.33,0
I02228,O00924,P0197,1,98.18,15
I02229,O00317,P0188,-5,243.76,0
I02230,O00103,P0022,4,209.13,5
I02231,O00098,P0154,1,455.12,20
I02232,O00303,P0181,4,396.3,15
I02233,O00182,P0044,4,534.38,0
I02234,O00942,P0060,3,869.75,0
I02235,O00699,P0046,1,535.29,0
I02236,O00449,P0081,5,607.76,0
I02237,O00011,P0041,1,315.07,0
I02238,O00346,P0055,2,849.94,0
I02239,O00990,P0168,5,453.58,15
I02240,O00912,P0159,4,544.91,20
I02241,O00505,P0026,2,1088.81,5
I02242,O00610,P0141,3,899.91,10
I02243,O00691,P0094,2,331.26,20
I02244,O00068,P0013,-4,398.56,15
I02245,O00637,P0056,1,95.28,10
I02246,O00122,P0001,2,945.0,0
I02247,O00439,P0012,3,369.68,10
I02248,O00308,P0161,1,392.36,15
I02249,O00345,P0158,2,1125.94,0
I02250,O00355,P0195,3,99.36,0
I02251,O00151,P0012,1,358.01,5
I02252,O00987,P0125,5,244.6,0
I02253,O00408,P0147,5,355.2,10
I02254,O00397,P0184,3,606.6,15
I02255,O00917,P0062,5,271.58,15
I02256,O00129,P0184,2,994.29,10
I02257,O00869,P0074,3,491.89,0
I02258,O00003,P0101,4,787.3,20
I02259,O00161,P0086,2,18.65,0
I02260,O00849,P0003,2,1018.14,0
I02261,O00262,P0034,2,781.56,5
I02262,O00551,P0066,1,643.83,15
I02263,O00970,P0147,2,413.1,0
I02264,O00316,P0085,1,312.42,20
I02265,O00033,P0147,4,637.43,0
I02266,O00365,P0063,-5,876.29,5
I02267,O00523,P0065,2,274.3,0
I02268,O00091,P0099,2,630.67,10
I02269,O00950,P0002,3,246.9,5
I02270,O00343,P0194,5,469.26,10
I02271,O00462,P0083,2,103.45,10
I02272,O00755,P0152,3,521.33,0
I02273,O00237,P0062,2,392.58,15
I02274,O00145,P0118,5,432.65,0
I02275,O00474,P0119,5,251.07,5
I02276,O00118,P0024,2,586.85,20
I02277,O00564,P0002,4,213.12,0
I02278,O00102,P0166,2,214.49,10
I02279,O00805,P0032,4,245.86,15
I02280,O00375,P0145,1,218.39,10
I02281,O00448,P0055,3,684.44,0
I02282,O00748,P0151,5,456.43,15
I02283,O00997,P0121,1,725.94,10
I02284,O00046,P0182,3,977.64,5
I02285,O00548,P0196,5,533.47,0
I02286,O00561,P0097,2,216.46,10
I02287,O00492,P0045,3,427.44,0
I02288,O00888,P0014,5,667.71,15
I02289,O00773,P0123,1,322.69,0
I02290,O00630,P0076,2,357.43,0
I02291,O00061,P0065,3,213.8,0
I02292,O00671,P0055,5,776.2,0
I02293,O00432,P0093,2,552.67,15
I02294,O00130,P0189,1,451.43,15
I02295,O00213,P0013,2,375.9,0
I02296,O00134,P0184,3,1112.38,0
I02297,O00713,P0027,2,489.22,20
I02298,O00778,P0034,4,813.62,0
I02299,O00417,P0065,1,243.35,20
I02300,O00059,P0089,5,134.1,20
I02301,O00451,P0117,4,954.33,0
I02302,O00626,P0138,1,321.4,15
I02303,O00166,P0154,1,594.96,5
I02304,O00886,P0156,2,690.52,10
I02305,O00224,P0031,1,120.24,20
I02306,O00989,P0190,3,34.66,5
I02307,O00402,P0042,1,314.4,0
I02308,O00962,P0031,1,144.3,0
I02309,O00416,P0143,4,876.35,5
I02310,O00472,P0193,1,397.73,15
I02311,O00404,P0040,5,387.52,0
I02312,O00371,P0016,3,370.81,20
I02313,O00261,P0077,4,121.69,5
I02314,O00202,P0176,2,189.58,10
I02315,O00427,P0089,-5,151.09,5
I02316,O00195,P0034,4,683.82,20
I02317,O00121,P0023,2,553.5,20
I02318,O00421,P0171,3,139.91,10
I02319,O00713,P0083,2,104.86,10
I02320,O00871,P0132,1,280.66,5
I02321,O00972,P0153,5,251.87,10
I02322,O00953,P0105,2,785.78,20
I02323,O00729,P0022,5,197.31,0
I02324,O00226,P0052,2,212.9,15
I02325,O00989,P0073,2,124.66,15
I02326,O00059,P0094,2,243.54,0
I02327,O00973,P0009,2,54.27,15
I02328,O00855,P0094,5,296.47,0
I02329,O00383,P0185,4,704.02,5
I02330,O00939,P0177,3,142.83,20
I02331,O00465,P0103,3,1057.59,15
I02332,O00344,P0052,2,159.89,10
I02333,O00484,P0070,5,953.48,5
I02334,O00986,P0017,3,292.79,0
I02335,O00352,P0074,5,446.66,0
I02336,O00587,P0086,5,31.67,0
I02337,O00521,P0023,2,790.48,10
I02338,O00147,P0083,3,153.4,5
I02339,O00310,P0115,2,86.6,20
I02340,O00283,P0035,5,382.63,0
I02341,O00186,P0099,3,358.26,15
I02342,O00977,P0068,5,425.19,20
I02343,O00919,P0041,1,384.89,0
I02344,O00908,P0080,1,759.01,5
I02345,O00226,P0169,2,201.94,15
I02346,O00926,P0005,-1,714.81,10
I02347,O00842,P0092,2,741.97,0
I02348,O00378,P0187,1,644.4,10
I02349,O00288,P0082,3,639.9,15
I02350,O00287,P0190,4,63.45,10
I02351,O00817,P0118,4,378.87,5
I02352,O00199,P0165,1,881.85,5
I02353,O00816,P0088,2,490.77,5
I02354,O00474,P0116,4,524.45,0
I02355,O00417,P0049,1,614.9,0
I02356,O00662,P0012,3,650.78,20
I02357,O00450,P0138,3,249.73,10
I02358,O00675,P0012,2,526.7,15
I02359,O00183,P0187,3,388.69,5
I02360,O00679,P0050,1,701.87,0
I02361,O00991,P0147,1,612.22,0
I02362,O00782,P0102,1,527.27,0
I02363,O00931,P0009,2,70.57,0
I02364,O00360,P0182,4,583.9,15
I02365,O00028,P0154,5,704.56,20
I02366,O00497,P0064,3,382.05,0
I02367,O00848,P0169,2,210.62,0
I02368,O00656,P0178,4,229.29,10
I02369,O00195,P0134,2,42.27,0
I02370,O00874,P0122,2,797.62,0
I02371,O00133,P0059,1,669.18,0
I02372,O00481,P0102,1,548.41,5
I02373,O00047,P0131,5,502.77,0
I02374,O00783,P0130,2,138.67,0
I02375,O00015,P0126,4,36.46,15
I02376,O00866,P0142,5,633.61,15
I02377,O00985,P0047,4,417.41,20
I02378,O00646,P0112,3,659.09,0
I02379,O00799,P0104,3,420.18,0
I02380,O00135,P0038,2,32.3,0
I02381,O00146,P0042,5,171.37,0
I02382,O00773,P0156,2,582.28,15
I02383,O00879,P0190,2,38.57,0
I02384,O00415,P0015,5,1168.94,0
I02385,O00217,P0096,4,151.75,15
I02386,O00810,P0185,2,409.53,15
I02387,O00118,P0137,4,790.48,5
I02388,O00283,P0027,1,714.49,0
I02389,O00235,P0144,1,930.28,0
I02390,O00153,P0004,1,135.02,5
I02391,O00179,P0103,5,1097.97,15
I02392,O00409,P0059,4,739.16,5
I02393,O00065,P0081,4,459.52,0
I02394,O00258,P0146,2,844.64,15
I02395,O00069,P0095,3,225.67,10
I02396,O00785,P0173,4,435.97,10
I02397,O00956,P0172,4,752.34,0
I02398,O00606,P0083,4,131.09,0
I02399,O00062,P0123,2,275.94,0
I02400,O00446,P0041,1,486.06,15
I02401,O00509,P0025,1,565.18,0
I02402,O00964,P0052,4,215.09,10
I02403,O00414,P0119,4,318.05,10
I02404,O00978,P0134,1,49.75,5
I02405,O00915,P0124,5,704.84,0
I02406,O00136,P0113,1,151.18,0
I02407,O00713,P0148,5,654.89,15
I02408,O00558,P0108,2,116.15,15
I02409,O00586,P0179,2,171.52,0
I02410,O00646,P0198,3,515.59,10
I02411,O00689,P0186,3,587.63,0
I02412,O00149,P0012,5,371.49,20
I02413,O00025,P0199,4,528.63,0
I02414,O00577,P0164,3,676.98,15
I02415,O00052,P0001,5,704.57,0
I02416,O00317,P0140,4,242.14,0
I02417,O00587,P0115,3,167.15,0
I02418,O00430,P0052,3,158.72,0
I02419,O00264,P0085,4,388.67,0
I02420,O00716,P0057,1,490.48,5
I02421,O00999,P0070,5,622.31,5
I02422,O00452,P0021,5,897.41,0
I02423,O00583,P0179,3,186.48,15
I02424,O00380,P0152,1,526.95,0
I02425,O00113,P0042,4,243.68,0
I02426,O00437,P0077,1,114.47,10
I02427,O00297,P0135,5,64.68,20
I02428,O00344,P0157,3,563.55,5
I02429,O00254,P0077,3,115.85,0
I02430,O00764,P0057,3,554.29,20
I02431,O00919,P0079,4,857.1,10
I02432,O00604,P0063,2,1041.01,20
I02433,O00265,P0071,3,104.2,0
I02434,O00899,P0105,5,802.33,20
I02435,O00674,P0180,2,107.52,10
I02436,O00337,P0129,5,415.83,15
I02437,O00958,P0056,5,132.44,10
I02438,O00597,P0070,2,575.84,0
I02439,O00916,P0195,2,60.78,0
I02440,O00118,P0123,4,366.42,20
I02441,O00532,P0090,4,210.03,5
I02442,O00820,P0150,2,452.69,0
I02443,O00044,P0078,4,256.75,5
I02444,O00952,P0017,5,319.84,0
I02445,O00843,P0008,3,207.35,20
I02446,O00118,P0053,4,790.43,5
I02447,O00886,P0092,5,525.85,0
I02448,O00597,P0087,4,721.01,10
I02449,O00963,P0111,1,870.61,10
I02450,O00224,P0018,3,180.76,0
I02451,O00266,P0179,4,189.02,0
I02452,O00229,P0139,1,666.09,0
I02453,O00912,P0047,4,283.82,15
I02454,O00759,P0035,2,223.92,5
I02455,O00300,P0047,2,414.73,0
I02456,O00309,P0060,5,718.0,15
I02457,O00710,P0173,4,622.01,10
I02458,O00852,P0008,3,329.0,0
I02459,O00583,P0072,5,577.26,0
I02460,O00908,P0168,4,522.05,0
I02461,O00066,P0120,1,719.8,20
I02462,O00327,P0015,5,1047.56,20
I02463,O00376,P0013,5,504.42,0
I02464,O00433,P0101,4,783.95,15
I02465,O00894,P0193,2,341.65,0
I02466,O00533,P0040,2,209.19,0
I02467,O00138,P0085,1,379.1,0
I02468,O00236,P0006,3,659.67,5
I02469,O00070,P0188,4,405.88,0
I02470,O00956,P0003,4,568.21,5
I02471,O00625,P0157,3,494.08,15
I02472,O00059,P0045,3,386.19,0
I02473,O00965,P0045,5,503.89,0
I02474,O00836,P0125,1,297.83,15
I02475,O00940,P0034,5,788.11,0
I02476,O00970,P0149,1,582.6,15
I02477,O00167,P0042,2,221.65,0
I02478,O00060,P0113,4,201.0,0
I02479,O00677,P0140,1,299.34,5
I02480,O00658,P0163,3,645.69,5
I02481,O00109,P0160,5,1119.19,0
I02482,O00948,P0068,3,594.13,0
I02483,O00550,P0113,4,169.6,0
I02484,O00518,P0017,3,424.55,20
I02485,O00979,P0150,3,616.72,20
I02486,O00547,P0073,5,113.36,0
I02487,O00970,P0064,2,277.92,20
I02488,O00964,P0020,1,207.29,0
I02489,O00049,P0031,5,97.78,15
I02490,O00355,P0177,5,97.71,0
I02491,O00466,P0013,4,399.71,0
I02492,O00818,P0162,5,499.61,0
I02493,O00602,P0159,3,497.76,0
I02494,O00753,P0196,1,328.18,0
I02495,O00928,P0127,3,53.11,10
I02496,O00466,P0047,3,467.56,0
I02497,O00148,P0029,4,393.14,15
I02498,O00831,P0067,4,712.57,0
I02499,O00931,P0050,1,742.37,20
I02500,O00201,P0052,3,144.07,20
